"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Measure Response","Footnote","Measure Start Date","Measure End Date"
"340090","JOHNSTON HEALTH","509 BRIGHT LEAF BLVD","SMITHFIELD","NC","27577","JOHNSTON","9199348171","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340090","JOHNSTON HEALTH","509 BRIGHT LEAF BLVD","SMITHFIELD","NC","27577","JOHNSTON","9199348171","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340090","JOHNSTON HEALTH","509 BRIGHT LEAF BLVD","SMITHFIELD","NC","27577","JOHNSTON","9199348171","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340090","JOHNSTON HEALTH","509 BRIGHT LEAF BLVD","SMITHFIELD","NC","27577","JOHNSTON","9199348171","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340090","JOHNSTON HEALTH","509 BRIGHT LEAF BLVD","SMITHFIELD","NC","27577","JOHNSTON","9199348171","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340090","JOHNSTON HEALTH","509 BRIGHT LEAF BLVD","SMITHFIELD","NC","27577","JOHNSTON","9199348171","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340091","MOSES H CONE MEMORIAL HOSPITAL, THE","1200 N ELM ST","GREENSBORO","NC","27401","GUILFORD","3368327000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340091","MOSES H CONE MEMORIAL HOSPITAL, THE","1200 N ELM ST","GREENSBORO","NC","27401","GUILFORD","3368327000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340091","MOSES H CONE MEMORIAL HOSPITAL, THE","1200 N ELM ST","GREENSBORO","NC","27401","GUILFORD","3368327000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340091","MOSES H CONE MEMORIAL HOSPITAL, THE","1200 N ELM ST","GREENSBORO","NC","27401","GUILFORD","3368327000","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340091","MOSES H CONE MEMORIAL HOSPITAL, THE","1200 N ELM ST","GREENSBORO","NC","27401","GUILFORD","3368327000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340091","MOSES H CONE MEMORIAL HOSPITAL, THE","1200 N ELM ST","GREENSBORO","NC","27401","GUILFORD","3368327000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340096","LEXINGTON MEMORIAL HOSPITAL INC","250 HOSPITAL DRIVE PO BOX 1817","LEXINGTON","NC","27293","DAVIDSON","3362485161","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340096","LEXINGTON MEMORIAL HOSPITAL INC","250 HOSPITAL DRIVE PO BOX 1817","LEXINGTON","NC","27293","DAVIDSON","3362485161","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340096","LEXINGTON MEMORIAL HOSPITAL INC","250 HOSPITAL DRIVE PO BOX 1817","LEXINGTON","NC","27293","DAVIDSON","3362485161","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340096","LEXINGTON MEMORIAL HOSPITAL INC","250 HOSPITAL DRIVE PO BOX 1817","LEXINGTON","NC","27293","DAVIDSON","3362485161","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340096","LEXINGTON MEMORIAL HOSPITAL INC","250 HOSPITAL DRIVE PO BOX 1817","LEXINGTON","NC","27293","DAVIDSON","3362485161","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340096","LEXINGTON MEMORIAL HOSPITAL INC","250 HOSPITAL DRIVE PO BOX 1817","LEXINGTON","NC","27293","DAVIDSON","3362485161","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","180 PARKWOOD DR","ELKIN","NC","28621","SURRY","3365277000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","180 PARKWOOD DR","ELKIN","NC","28621","SURRY","3365277000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","No","","01/01/2015","12/31/2015"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","180 PARKWOOD DR","ELKIN","NC","28621","SURRY","3365277000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","180 PARKWOOD DR","ELKIN","NC","28621","SURRY","3365277000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","180 PARKWOOD DR","ELKIN","NC","28621","SURRY","3365277000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340097","HUGH CHATHAM MEMORIAL HOSPITAL","180 PARKWOOD DR","ELKIN","NC","28621","SURRY","3365277000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340098","CAROLINAS HEALTHCARE SYSTEM PINEVILLE","10628 PARK RD","CHARLOTTE","NC","28210","MECKLENBURG","7043795000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340098","CAROLINAS HEALTHCARE SYSTEM PINEVILLE","10628 PARK RD","CHARLOTTE","NC","28210","MECKLENBURG","7043795000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340098","CAROLINAS HEALTHCARE SYSTEM PINEVILLE","10628 PARK RD","CHARLOTTE","NC","28210","MECKLENBURG","7043795000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340098","CAROLINAS HEALTHCARE SYSTEM PINEVILLE","10628 PARK RD","CHARLOTTE","NC","28210","MECKLENBURG","7043795000","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340098","CAROLINAS HEALTHCARE SYSTEM PINEVILLE","10628 PARK RD","CHARLOTTE","NC","28210","MECKLENBURG","7043795000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340098","CAROLINAS HEALTHCARE SYSTEM PINEVILLE","10628 PARK RD","CHARLOTTE","NC","28210","MECKLENBURG","7043795000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","AHOSKIE","NC","27910","HERTFORD","2522093000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","AHOSKIE","NC","27910","HERTFORD","2522093000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","AHOSKIE","NC","27910","HERTFORD","2522093000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","AHOSKIE","NC","27910","HERTFORD","2522093000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","AHOSKIE","NC","27910","HERTFORD","2522093000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","AHOSKIE","NC","27910","HERTFORD","2522093000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","HAMLET","NC","28345","RICHMOND","9109582361","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","HAMLET","NC","28345","RICHMOND","9109582361","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","HAMLET","NC","28345","RICHMOND","9109582361","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","HAMLET","NC","28345","RICHMOND","9109582361","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","HAMLET","NC","28345","RICHMOND","9109582361","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","HAMLET","NC","28345","RICHMOND","9109582361","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340107","VIDANT EDGECOMBE HOSPITAL","111 HOSPITAL DR","TARBORO","NC","27886","EDGECOMBE","2526417700","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340107","VIDANT EDGECOMBE HOSPITAL","111 HOSPITAL DR","TARBORO","NC","27886","EDGECOMBE","2526417700","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340107","VIDANT EDGECOMBE HOSPITAL","111 HOSPITAL DR","TARBORO","NC","27886","EDGECOMBE","2526417700","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340107","VIDANT EDGECOMBE HOSPITAL","111 HOSPITAL DR","TARBORO","NC","27886","EDGECOMBE","2526417700","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340107","VIDANT EDGECOMBE HOSPITAL","111 HOSPITAL DR","TARBORO","NC","27886","EDGECOMBE","2526417700","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340107","VIDANT EDGECOMBE HOSPITAL","111 HOSPITAL DR","TARBORO","NC","27886","EDGECOMBE","2526417700","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","1144 N ROAD ST","ELIZABETH CITY","NC","27909","PASQUOTANK","2523350531","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","1144 N ROAD ST","ELIZABETH CITY","NC","27909","PASQUOTANK","2523350531","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","1144 N ROAD ST","ELIZABETH CITY","NC","27909","PASQUOTANK","2523350531","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","1144 N ROAD ST","ELIZABETH CITY","NC","27909","PASQUOTANK","2523350531","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","1144 N ROAD ST","ELIZABETH CITY","NC","27909","PASQUOTANK","2523350531","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340109","SENTARA ALBEMARLE MEDICAL CENTER","1144 N ROAD ST","ELIZABETH CITY","NC","27909","PASQUOTANK","2523350531","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","1000 BLYTHE BLVD","CHARLOTTE","NC","28203","MECKLENBURG","7043552000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","1000 BLYTHE BLVD","CHARLOTTE","NC","28203","MECKLENBURG","7043552000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","1000 BLYTHE BLVD","CHARLOTTE","NC","28203","MECKLENBURG","7043552000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","1000 BLYTHE BLVD","CHARLOTTE","NC","28203","MECKLENBURG","7043552000","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","1000 BLYTHE BLVD","CHARLOTTE","NC","28203","MECKLENBURG","7043552000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340113","CAROLINAS MEDICAL CENTER/BEHAV HEALTH","1000 BLYTHE BLVD","CHARLOTTE","NC","28203","MECKLENBURG","7043552000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340114","REX HOSPITAL","4420 LAKE BOONE TRAIL","RALEIGH","NC","27607","WAKE","9197843100","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340114","REX HOSPITAL","4420 LAKE BOONE TRAIL","RALEIGH","NC","27607","WAKE","9197843100","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340114","REX HOSPITAL","4420 LAKE BOONE TRAIL","RALEIGH","NC","27607","WAKE","9197843100","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340114","REX HOSPITAL","4420 LAKE BOONE TRAIL","RALEIGH","NC","27607","WAKE","9197843100","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340114","REX HOSPITAL","4420 LAKE BOONE TRAIL","RALEIGH","NC","27607","WAKE","9197843100","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340114","REX HOSPITAL","4420 LAKE BOONE TRAIL","RALEIGH","NC","27607","WAKE","9197843100","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","155 MEMORIAL DRIVE","PINEHURST","NC","28374","MOORE","9107151000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","155 MEMORIAL DRIVE","PINEHURST","NC","28374","MOORE","9107151000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","155 MEMORIAL DRIVE","PINEHURST","NC","28374","MOORE","9107151000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","155 MEMORIAL DRIVE","PINEHURST","NC","28374","MOORE","9107151000","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","155 MEMORIAL DRIVE","PINEHURST","NC","28374","MOORE","9107151000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340115","FIRSTHEALTH MOORE REGIONAL HOSPITAL","155 MEMORIAL DRIVE","PINEHURST","NC","28374","MOORE","9107151000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340116","FRYE REGIONAL MEDICAL CENTER","420 N CENTER ST","HICKORY","NC","28601","CATAWBA","8283226070","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340116","FRYE REGIONAL MEDICAL CENTER","420 N CENTER ST","HICKORY","NC","28601","CATAWBA","8283226070","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340116","FRYE REGIONAL MEDICAL CENTER","420 N CENTER ST","HICKORY","NC","28601","CATAWBA","8283226070","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340116","FRYE REGIONAL MEDICAL CENTER","420 N CENTER ST","HICKORY","NC","28601","CATAWBA","8283226070","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340116","FRYE REGIONAL MEDICAL CENTER","420 N CENTER ST","HICKORY","NC","28601","CATAWBA","8283226070","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340116","FRYE REGIONAL MEDICAL CENTER","420 N CENTER ST","HICKORY","NC","28601","CATAWBA","8283226070","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340119","CAROLINAS HEALTHCARE SYSTEM STANLY","301 YADKIN ST","ALBEMARLE","NC","28001","STANLY","7049844000","Able to receive lab results electronically","OP_12","No","","01/01/2015","12/31/2015"
"340119","CAROLINAS HEALTHCARE SYSTEM STANLY","301 YADKIN ST","ALBEMARLE","NC","28001","STANLY","7049844000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340119","CAROLINAS HEALTHCARE SYSTEM STANLY","301 YADKIN ST","ALBEMARLE","NC","28001","STANLY","7049844000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340119","CAROLINAS HEALTHCARE SYSTEM STANLY","301 YADKIN ST","ALBEMARLE","NC","28001","STANLY","7049844000","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340119","CAROLINAS HEALTHCARE SYSTEM STANLY","301 YADKIN ST","ALBEMARLE","NC","28001","STANLY","7049844000","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340119","CAROLINAS HEALTHCARE SYSTEM STANLY","301 YADKIN ST","ALBEMARLE","NC","28001","STANLY","7049844000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340120","VIDANT DUPLIN  HOSPITAL","401 N MAIN ST","KENANSVILLE","NC","28349","DUPLIN","9102960941","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340120","VIDANT DUPLIN  HOSPITAL","401 N MAIN ST","KENANSVILLE","NC","28349","DUPLIN","9102960941","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340120","VIDANT DUPLIN  HOSPITAL","401 N MAIN ST","KENANSVILLE","NC","28349","DUPLIN","9102960941","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340120","VIDANT DUPLIN  HOSPITAL","401 N MAIN ST","KENANSVILLE","NC","28349","DUPLIN","9102960941","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340120","VIDANT DUPLIN  HOSPITAL","401 N MAIN ST","KENANSVILLE","NC","28349","DUPLIN","9102960941","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340120","VIDANT DUPLIN  HOSPITAL","401 N MAIN ST","KENANSVILLE","NC","28349","DUPLIN","9102960941","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340123","RANDOLPH HOSPITAL","364 WHITE OAK STREET","ASHEBORO","NC","27204","RANDOLPH","3366255151","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340123","RANDOLPH HOSPITAL","364 WHITE OAK STREET","ASHEBORO","NC","27204","RANDOLPH","3366255151","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340123","RANDOLPH HOSPITAL","364 WHITE OAK STREET","ASHEBORO","NC","27204","RANDOLPH","3366255151","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340123","RANDOLPH HOSPITAL","364 WHITE OAK STREET","ASHEBORO","NC","27204","RANDOLPH","3366255151","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340123","RANDOLPH HOSPITAL","364 WHITE OAK STREET","ASHEBORO","NC","27204","RANDOLPH","3366255151","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340123","RANDOLPH HOSPITAL","364 WHITE OAK STREET","ASHEBORO","NC","27204","RANDOLPH","3366255151","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","WILSON","NC","27893","WILSON","2523998040","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","WILSON","NC","27893","WILSON","2523998040","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","WILSON","NC","27893","WILSON","2523998040","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","WILSON","NC","27893","WILSON","2523998040","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","WILSON","NC","27893","WILSON","2523998040","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340126","WILSON MEDICAL CENTER","1705 S TARBORO ST","WILSON","NC","27893","WILSON","2523998040","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340127","GRANVILLE HEALTH SYSTEMS","COLLEGE ST BOX 947","OXFORD","NC","27565","GRANVILLE","9196903000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340127","GRANVILLE HEALTH SYSTEMS","COLLEGE ST BOX 947","OXFORD","NC","27565","GRANVILLE","9196903000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340127","GRANVILLE HEALTH SYSTEMS","COLLEGE ST BOX 947","OXFORD","NC","27565","GRANVILLE","9196903000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340127","GRANVILLE HEALTH SYSTEMS","COLLEGE ST BOX 947","OXFORD","NC","27565","GRANVILLE","9196903000","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340127","GRANVILLE HEALTH SYSTEMS","COLLEGE ST BOX 947","OXFORD","NC","27565","GRANVILLE","9196903000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340127","GRANVILLE HEALTH SYSTEMS","COLLEGE ST BOX 947","OXFORD","NC","27565","GRANVILLE","9196903000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","171 FAIRVIEW ROAD","MOORESVILLE","NC","28117","IREDELL","7046604000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","171 FAIRVIEW ROAD","MOORESVILLE","NC","28117","IREDELL","7046604000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","171 FAIRVIEW ROAD","MOORESVILLE","NC","28117","IREDELL","7046604000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","171 FAIRVIEW ROAD","MOORESVILLE","NC","28117","IREDELL","7046604000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","171 FAIRVIEW ROAD","MOORESVILLE","NC","28117","IREDELL","7046604000","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340129","LAKE NORMAN REGIONAL MEDICAL CENTER","171 FAIRVIEW ROAD","MOORESVILLE","NC","28117","IREDELL","7046604000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340130","CAROLINAS HEALTHCARE SYSTEM UNION","600 HOSPITAL DR","MONROE","NC","28110","UNION","7042833100","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340130","CAROLINAS HEALTHCARE SYSTEM UNION","600 HOSPITAL DR","MONROE","NC","28110","UNION","7042833100","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340130","CAROLINAS HEALTHCARE SYSTEM UNION","600 HOSPITAL DR","MONROE","NC","28110","UNION","7042833100","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340130","CAROLINAS HEALTHCARE SYSTEM UNION","600 HOSPITAL DR","MONROE","NC","28110","UNION","7042833100","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340130","CAROLINAS HEALTHCARE SYSTEM UNION","600 HOSPITAL DR","MONROE","NC","28110","UNION","7042833100","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340130","CAROLINAS HEALTHCARE SYSTEM UNION","600 HOSPITAL DR","MONROE","NC","28110","UNION","7042833100","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","NEW BERN","NC","28560","CRAVEN","2526338640","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","NEW BERN","NC","28560","CRAVEN","2526338640","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","NEW BERN","NC","28560","CRAVEN","2526338640","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","NEW BERN","NC","28560","CRAVEN","2526338640","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","NEW BERN","NC","28560","CRAVEN","2526338640","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","NEW BERN","NC","28560","CRAVEN","2526338640","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340132","MARIA PARHAM MEDICAL CENTER","PO BOX 59","HENDERSON","NC","27536","VANCE","2524313708","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340132","MARIA PARHAM MEDICAL CENTER","PO BOX 59","HENDERSON","NC","27536","VANCE","2524313708","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340132","MARIA PARHAM MEDICAL CENTER","PO BOX 59","HENDERSON","NC","27536","VANCE","2524313708","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340132","MARIA PARHAM MEDICAL CENTER","PO BOX 59","HENDERSON","NC","27536","VANCE","2524313708","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
